location_code,damage_code,collision_code,road_code,light_code,road_type_code,traffic_code,weather_code,emp_liability_code,kpi_cause_code
RAD,OSR,SSW,DRY,DAY,MULTI,MODERATE,FINE,PEND,EMP
BSP,MIR,SSW,DRY,DAWN,SINGLE,MODERATE,FINE,RES,EMP
XRD,NSM,SSW,DRY,DUSK,SINGLE,LIGHT,FINE,RES,EMP
RAD,FRNT,BTMO,WET,DAY,SINGLE,MODERATE,RAIN,RES,EMP
BSP,OSR,SSW,DRY,DAY,MULTI,HEAVY,FINE,RES,EMP
RAD,NSF,HON,DRY,DAY,MULTI,LIGHT,FINE,UN3PAR,EMP
RBT,NSR,SSW,WET,DUSK,SINGLE,NO,RAIN,RES,EMP
RAD,NSF,SSW,DRY,DAY,MULTI,HEAVY,FINE,NRES,ROA
RAD,OSR,N2T,DRY,DAY,MULTI,MODERATE,FINE,NRES,ROA
RAD,NSF,SSW,DRY,DAY,SINGLE,LIGHT,FINE,RES,EMP
BSP,OSR,SSW,DRY,DAY,SINGLE,LIGHT,FINE,UN3PAR,CARS TRUCKS
RAD,OSM,SSW,DRY,DAY,SINGLE,LIGHT,FINE,INCIDENT,PL&EQ
RAD,NSM,SSW,DRY,DAY,SINGLE,LIGHT,FINE,RES,EMP
RAD,REAR,SSW,DRY,DAY,SINGLE,LIGHT,FINE,NRES,CARS TRUCKS
RAD,FRNT,N2T,DRY,DAY,FREE,HEAVY,FINE,RES,EMP
RAD,NSR,SSW,DRY,DAY,SINGLE,LIGHT,FINE,NRES,EMP
RAD,NSM,SSW,DRY,DAY,MULTI,HEAVY,FINE,RES,EMP
RAD,NSR,SSW,DRY,DAY,SINGLE,LIGHT,FINE,NRES,EMP
RAD,NSF,SSW,DRY,DAY,SINGLE,HEAVY,FINE,NRES,EMP
RAD,NSF,SSW,DRY,DAY,MULTI,HEAVY,FINE,NRES,EMP
TIN,FRNT,N2T,DRY,DAY,SINGLE,LIGHT,FINE,NRES,EMP
BSP,NSF,SSW,DRY,DAY,SINGLE,LIGHT,FINE,RES,EMP
RAD,WIN,SSW,DRY,DAY,SINGLE,NO,FINE,RES,CARS TRUCKS
RAD,OSF,N2T,DRY,DAY,SINGLE,LIGHT,FINE,RES,EMP
RAD,NSF,SSW,DRY,DAY,SINGLE,LIGHT,FINE,RES,EMP
DEPOT,OSR,SSW,DRY,NIGHT,SINGLE,NO,FINE,RES,CARS TRUCKS
BSP,OSF,HON,DRY,DAY,SINGLE,LIGHT,FINE,RES,CARS TRUCKS
BSP,TOPF,HON,DRY,DAY,SINGLE,LIGHT,FINE,RES,CARS TRUCKS
RAD,NSF,SSW,DRY,DAY,MULTI,HEAVY,FINE,RES,ROA
BSP,MIR,SSW,DRY,DAY,SINGLE,LIGHT,FINE,RES,BUS - OTHER
RAD,NSM,SSW,DRY,DAY,SINGLE,LIGHT,FINE,RES,CARS TRUCKS
RAD,OSR,SSW,DRY,DAY,SINGLE,LIGHT,FINE,NRES,ROA
RAD,OSM,SSW,DRY,DAY,SINGLE,LIGHT,FINE,NRES,EMP
RAD,NSF,SSW,DRY,DAY,SINGLE,LIGHT,FINE,NRES,EMP
RAD,OSM,SSW,DRY,DAY,SINGLE,NO,FINE,RES,EMP
RAD,NSR,SSW,DRY,DAY,SINGLE,LIGHT,FINE,NRES,EMP
BSP,MIR,SSW,DRY,DAY,SINGLE,LIGHT,FINE,RES,EMP
RAD,OSF,N2T,DRY,DAY,SINGLE,NO,FINE,UN3PAR,ROA
RAD,OSF,SSW,DRY,DAY,SINGLE,LIGHT,FINE,NRES,ROA
RBT,NSR,SSW,DRY,DAY,SINGLE,MODERATE,FINE,RES,EMP
RAD,FRNT,HON,DRY,DAY,MULTI,HEAVY,FINE,NRES,ROA
RAD,MIR,SSW,DRY,DAY,SINGLE,LIGHT,FINE,NRES,EMP
BSP,NSM,SSW,DRY,DAY,SINGLE,LIGHT,FINE,RES,EMP
RBT,OSF,HON,DRY,DAY,SINGLE,LIGHT,FINE,RES,EMP
RAD,REAR,REVERSING,DRY,DAY,SINGLE,LIGHT,FINE,RES,EMP
BSP,OSR,SSW,DRY,DAY,SINGLE,LIGHT,FINE,RES,EMP
RAD,NSR,REVERSING,DRY,DAY,SINGLE,HEAVY,FINE,RES,EMP
RAD,OSF,N2T,WET,DUSK,MULTI,HEAVY,RAIN,NRES,EMP
RAD,NSF,TBO,DRY,DAY,SINGLE,LIGHT,FINE,NRES,EMP
RAD,REAR,REVERSING,DRY,DAY,SINGLE,LIGHT,FINE,RES,EMP
RAD,NSR,SSW,DRY,DAY,SINGLE,LIGHT,FINE,RES,EMP
RBT,NSR,SSW,DRY,DAY,SINGLE,LIGHT,FINE,RES,EMP
RAD,NSF,SSW,DRY,DAY,SINGLE,LIGHT,FINE,RES,EMP
RBT,OSM,SSW,DRY,DAY,SINGLE,LIGHT,FINE,UN3PAR,EMP
BSP,OSF,SSW,DRY,DAWN,SINGLE,LIGHT,FINE,RES,EMP
RAD,OSM,SSW,DRY,DAY,SINGLE,MODERATE,FINE,RES,EMP
RAD,MIR,HON,DRY,DAY,MULTI,LIGHT,FINE,RES,EMP
RAD,OSM,SSW,DRY,DAY,SINGLE,NO,FINE,UN3PAR,EMP
RAD,NSR,SSW,DRY,DAY,SINGLE,HEAVY,FINE,RES,EMP
RAD,NSR,TAI,DRY,DAY,SINGLE,LIGHT,FINE,RES,EMP
TIN,NSR,N2T,DRY,DAY,SINGLE,HEAVY,FINE,RES,EMP
XRD,NSM,SSW,DRY,NIGHT,MULTI,HEAVY,FINE,RES,EMP
RAD,NSR,SSW,DRY,DAY,MULTI,HEAVY,FINE,RES,EMP
RAD,NSR,TAI,DRY,DAY,SINGLE,NO,FINE,RES,EMP
RAD,REAR,SSW,DRY,DAY,SINGLE,LIGHT,FINE,NRES,EMP
DEPOT,NSR,SSW,DRY,DAY,SINGLE,LIGHT,FINE,RES,EMP
RAD,REAR,REVERSING,DRY,DUSK,SINGLE,NO,FINE,RES,EMP
RAD,NSM,BTMO,DRY,DAY,SINGLE,NO,FINE,RES,EMP
RAD,WIN,BTMO,DRY,DAY,SINGLE,LIGHT,FINE,RES,EMP
RBT,OSR,SSW,DRY,DAY,MULTI,LIGHT,FINE,NRES,EMP
BSP,FRNT,SSW,DRY,DAY,MULTI,LIGHT,FINE,NRES,CARS TRUCKS
RAD,NSF,SSW,DRY,DAY,MULTI,LIGHT,FINE,RES,EMP
DEPOT,NSM,SSW,DRY,DAY,SINGLE,LIGHT,FINE,UNREP,OTH
BSP,NSR,SSW,DRY,DAY,SINGLE,MODERATE,FINE,RES,EMP
RAD,REAR,N2T,DRY,DAY,MULTI,LIGHT,FINE,UN3PAR,OTH
RAD,FRNT,SSW,DRY,DAY,MULTI,MODERATE,FINE,RES,EMP
RAD,NSF,N2T,DRY,DAY,MULTI,MODERATE,FINE,RES,EMP
BSP,NSF,HON,DRY,DAY,BUS,NO,FINE,RES,NONPOW
XRD,OSM,TBO,DRY,DAY,MULTI,MODERATE,FOG,NRES,ROA
XRD,WSRE,SSW,DRY,DAWN,MULTI,LIGHT,FINE,RES,EMP
RAD,NSF,SSW,DRY,DAY,MULTI,HEAVY,FINE,RES,BUS - OTHER
BSP,FRNT,HON,DRY,NIGHT,SINGLE,NO,FINE,RES,EMP
RAD,WSRE,BTMO,DRY,DAY,BUS,LIGHT,RAIN,RES,EMP
RAD,NSR,SSW,DRY,DAY,SINGLE,LIGHT,FINE,RES,CARS TRUCKS
RAD,TOPM,ROO,DRY,DAY,SINGLE,LIGHT,FINE,INCIDENT,ENV
RAD,WIN,SSW,DRY,NIGHT,MULTI,NO,FINE,NRES,EMP
RAD,OSM,SSW,DRY,DAY,SINGLE,LIGHT,FINE,NRES,EMP
XRD,WSRE,BTMO,DRY,DAY,SINGLE,HEAVY,FINE,INCIDENT,ENV
RAD,OSM,TBO,DRY,DAY,MULTI,HEAVY,FINE,NRES,ROA
RAD,FRNT,SSW,DRY,DAY,SINGLE,MODERATE,FINE,NRES,CARS TRUCKS
BSP,OSR,TAI,DRY,DAY,SINGLE,MODERATE,FINE,RES,CARS TRUCKS
RAD,OSF,SSW,SLIP,DAY,MULTI,HEAVY,RAIN,RES,CARS TRUCKS
RAD,NSR,BTMO,WET,DAY,SINGLE,LIGHT,RAIN,RES,EMP
BSP,NSR,SSW,DRY,DAY,MULTI,LIGHT,FINE,RES,EMP
RAD,NSM,SSW,DRY,DAY,SINGLE,NO,FINE,RES,EMP
RAD,WIN,SSW,DRY,DAY,SINGLE,LIGHT,FINE,RES,EMP
RAD,OSF,SSW,DRY,DAY,MULTI,LIGHT,FINE,NRES,ROA
BSP,OSR,SSW,DRY,DAY,MULTI,MODERATE,FINE,NRES,ROA
RAD,OSM,SSW,DRY,DAY,SINGLE,LIGHT,FINE,RES,EMP
RAD,NSF,SSW,DRY,DAY,SINGLE,LIGHT,FINE,PEND,EMP
RAD,NSR,SSW,DRY,DAY,MULTI,MODERATE,FINE,UN3PAR,CARS TRUCKS
RAD,MIR,SSW,DRY,DAY,MULTI,MODERATE,FINE,NRES,CARS TRUCKS
RAD,REAR,N2T,DRY,DUSK,MULTI,MODERATE,FINE,NRES,ROA
RAD,NSR,SSW,WET,DAY,MULTI,HEAVY,RAIN,RES,EMP
RAD,NSR,HON,DRY,DAY,SINGLE,LIGHT,FINE,RES,CARS TRUCKS
RAD,NSM,SSW,DRY,DAY,SINGLE,HEAVY,FINE,NRES,ROA
BSP,NSR,SSW,DRY,DAY,SINGLE,LIGHT,FINE,RES,CARS TRUCKS
TIN,OSM,SSW,WET,DAY,MULTI,LIGHT,FINE,RES,EMP
BSP,MIR,HON,DRY,DAY,SINGLE,LIGHT,FINE,RES,EMP
RAD,NSM,SSW,DRY,DAY,SINGLE,LIGHT,FINE,PEND,EMP
XRD,NSR,SSW,DRY,DUSK,SINGLE,EXTREME,FINE,RES,EMP
BSP,OSF,HON,DRY,DAY,SINGLE,NO,FINE,RES,EMP
BSP,NSF,SSW,WET,DAY,MULTI,LIGHT,FINE,RES,EMP
RAD,MIR,SSW,DRY,DUSK,MULTI,HEAVY,FINE,RES,BUS - OTHER
RAD,NSM,SSW,DRY,DAY,SINGLE,HEAVY,FINE,RES,EMP
BSP,NSM,SSW,DRY,DAY,SINGLE,LIGHT,FINE,NRES,CARS TRUCKS
BSP,NSR,SSW,DRY,DAY,SINGLE,LIGHT,FINE,RES,EMP
BSP,OSR,N2T,DRY,DAY,SINGLE,LIGHT,FINE,NRES,EMP
RAD,NSR,SSW,DRY,DAWN,MULTI,LIGHT,FINE,INCIDENT,GEN
BSP,REAR,SSW,DRY,DAY,SINGLE,HEAVY,FINE,NRES,ROA
BSP,OSR,SSW,DRY,NIGHT,SINGLE,LIGHT,FINE,RES,EMP
RAD,NSR,SSW,DRY,DAY,SINGLE,LIGHT,FINE,RES,CARS TRUCKS
RAD,NSM,SSW,WET,NIGHT,MULTI,EXTREME,RAIN,RES,EMP
RAD,NSR,SSW,DRY,DAY,SINGLE,LIGHT,FINE,NRES,EMP
RAD,OSR,SSW,DRY,DAY,SINGLE,LIGHT,FINE,RES,EMP
RAD,NSF,TBO,DRY,DAY,BUS,HEAVY,FINE,NRES,EMP
BSP,REAR,N2T,DRY,DAY,MULTI,LIGHT,FINE,NRES,ROA
RAD,REAR,SSW,DRY,DAY,SINGLE,LIGHT,FINE,NRES,EMP
XRD,NSR,SSW,DRY,DAWN,SINGLE,NO,FINE,RES,EMP
RAD,NSF,HON,DRY,DAY,SINGLE,LIGHT,FINE,RES,EMP
BSP,NSR,HON,DRY,DAY,SINGLE,LIGHT,FINE,RES,EMP
RAD,REAR,SSW,DRY,DAY,SINGLE,LIGHT,FINE,RES,EMP
RAD,OSR,SSW,DRY,DAY,SINGLE,LIGHT,FINE,RES,EMP
TIN,WSRE,BTMO,DRY,DAY,SINGLE,LIGHT,FINE,RES,EMP
RAD,NSR,SSW,DRY,DAY,SINGLE,LIGHT,FINE,INCIDENT,OTH
RAD,NSR,SSW,DRY,DAY,SINGLE,HEAVY,FINE,RES,CARS TRUCKS
RAD,NSR,SSW,DRY,DAY,MULTI,MODERATE,FINE,NRES,EMP
RAD,WIN,SSW,DRY,NIGHT,MULTI,NO,FINE,UN3PAR,GEN
RAD,FRNT,SSW,DRY,DAY,SINGLE,LIGHT,FINE,UN3PAR,ROA
BSP,OSR,REVERSING,WET,DUSK,MULTI,EXTREME,RAIN,RES,EMP
RAD,OSR,SSW,WET,DAY,MULTI,HEAVY,FINE,NRES,CARS TRUCKS
BSP,NSR,N2T,WET,DAY,SINGLE,NO,FINE,RES,EMP
RAD,NSF,SSW,WET,DAY,SINGLE,NO,FINE,RES,EMP
RAD,FRNT,SSW,DRY,DAY,SINGLE,LIGHT,FINE,NRES,CARS TRUCKS
RAD,NSM,SSW,DRY,DAY,SINGLE,LIGHT,FINE,RES,EMP
RAD,NSF,SSW,DRY,DAY,SINGLE,LIGHT,FINE,RES,EMP
BSP,OSF,SSW,DRY,DUSK,MULTI,LIGHT,FINE,NRES,EMP
RAD,NSR,SSW,DRY,DAY,SINGLE,LIGHT,FINE,RES,EMP
RAD,NSR,SSW,DRY,DAY,SINGLE,LIGHT,FINE,RES,GEN
RAD,NSR,SSW,WET,DAY,SINGLE,NO,RAIN,RES,EMP
RAD,MIR,SSW,DRY,DAY,SINGLE,LIGHT,FINE,RES,EMP
XRD,NSM,SSW,DRY,DAY,SINGLE,LIGHT,FINE,PEND,EMP
RAD,MIR,SSW,DRY,DAY,SINGLE,LIGHT,FINE,UN3PAR,EMP
BSP,NSR,SSW,DRY,DAY,SINGLE,LIGHT,FINE,RES,EMP
BSP,FRNT,N2T,DRY,DAY,SINGLE,LIGHT,FINE,RES,CARS TRUCKS
XRD,OSR,N2T,DRY,DAY,MULTI,HEAVY,FINE,RES,EMP
RAD,REAR,N2T,DRY,DAY,SINGLE,MODERATE,FINE,NRES,BUS - OTHER
XRD,FRNT,SSW,WET,DAY,MULTI,HEAVY,RAIN,RES,CARS TRUCKS
XRD,NSM,SSW,DRY,DAY,MULTI,LIGHT,FINE,RES,CARS TRUCKS
BSP,NSR,REVERSING,DRY,DAY,SINGLE,LIGHT,FOG,NRES,ROA
RAD,OSR,SSW,DRY,NIGHT,SINGLE,HEAVY,RAIN,RES,CARS TRUCKS
RAD,FRNT,BTMO,WET,NIGHT,SINGLE,NO,RAIN,INCIDENT,OTH
BSP,MIR,SSW,WET,NIGHT,SINGLE,MODERATE,RAIN,RES,EMP
DEPOT,NSR,SSW,DRY,NIGHT,BUS,LIGHT,FINE,RES,EMP
BSP,NSR,SSW,DRY,DAY,SINGLE,LIGHT,FINE,RES,EMP
RAD,NSF,SSW,DRY,DAY,SINGLE,LIGHT,FINE,RES,EMP
BSP,FRNT,HON,DRY,DAY,SINGLE,LIGHT,FINE,RES,EMP
RAD,NSR,SSW,DRY,DAY,SINGLE,LIGHT,FINE,RES,EMP
RAD,MIR,SSW,DRY,DUSK,SINGLE,NO,FINE,RES,ENV
RAD,NSM,SSW,DRY,DAY,SINGLE,LIGHT,FINE,RES,EMP
DEPOT,OSR,SSW,DRY,DAY,SINGLE,LIGHT,FINE,UNREP,OTH
RAD,NSF,SSW,DRY,DAY,SINGLE,LIGHT,FINE,RES,EMP
BSP,NSF,SSW,WET,DAY,MULTI,LIGHT,RAIN,RES,EMP
BSP,NSF,HON,DRY,DAY,SINGLE,LIGHT,FINE,RES,EMP
RAD,MIR,SSW,DRY,NIGHT,MULTI,LIGHT,FINE,RES,EMP
RAD,FRNT,SSW,DRY,DAY,SINGLE,LIGHT,FINE,RES,CARS TRUCKS
RAD,OSF,SSW,DRY,DAY,SINGLE,MODERATE,FINE,NRES,ROA
BSP,MIR,SSW,DRY,DAY,SINGLE,NO,FINE,RES,EMP
RAD,OSF,HON,DRY,DAY,SINGLE,LIGHT,FINE,UNREP,OTH
BSP,OSR,N2T,DRY,DAY,SINGLE,LIGHT,FINE,NRES,CARS TRUCKS
RAD,NSR,SSW,DRY,DAY,MULTI,HEAVY,FINE,RES,CARS TRUCKS
BSP,NSM,SSW,DRY,DAY,BUS,LIGHT,FINE,RES,EMP
BSP,REAR,N2T,DRY,DAY,MULTI,MODERATE,FINE,NRES,CARS TRUCKS
RAD,NSR,SSW,DRY,DAY,SINGLE,LIGHT,FINE,RES,EMP
RAD,OSF,SSW,DRY,DAY,SINGLE,LIGHT,FINE,NRES,CARS TRUCKS
RAD,NSR,TAI,WET,DAY,MULTI,HEAVY,FINE,RES,CARS TRUCKS
RAD,NSF,SSW,DRY,DAY,MULTI,LIGHT,FINE,RES,CARS TRUCKS
RAD,OSR,SSW,DRY,DAY,SINGLE,LIGHT,FINE,NRES,EMP
BSP,NSF,SSW,DRY,DAY,SINGLE,LIGHT,FINE,RES,CARS TRUCKS
RAD,NSR,SSW,DRY,DAY,MULTI,MODERATE,FINE,UN3PAR,CARS TRUCKS
BSP,NSR,TAI,DRY,DAY,SINGLE,MODERATE,FINE,RES,CARS TRUCKS
RAD,OSF,N2T,DRY,DAY,MULTI,HEAVY,FINE,RES,CARS TRUCKS
TIN,NSR,SSW,WET,DAWN,MULTI,HEAVY,RAIN,RES,EMP
RAD,OSR,SSW,DRY,DAY,BUS,HEAVY,FINE,NRES,CARS TRUCKS
RAD,NSF,HON,DRY,DAY,MULTI,MODERATE,FINE,NRES,ROA
RBT,REAR,TAI,DRY,DAY,SINGLE,EXTREME,FINE,RES,EMP
RAD,NSR,SSW,DRY,DAY,SINGLE,HEAVY,FINE,RES,EMP
TIN,OSR,SSW,DRY,STREET,MULTI,LIGHT,FINE,NRES,CARS TRUCKS
RAD,NSR,SSW,DRY,DAY,SINGLE,MODERATE,FINE,RES,CARS TRUCKS
BSP,OSF,SSW,DRY,DAY,SINGLE,LIGHT,FINE,NRES,ROA
XRD,OSR,N2T,DRY,NIGHT,BUS,LIGHT,FINE,NRES,CARS TRUCKS
RAD,NSR,SSW,DRY,DAWN,SINGLE,LIGHT,FINE,RES,CARS TRUCKS
BSP,MIR,SSW,DRY,DAY,SINGLE,LIGHT,FINE,RES,CARS TRUCKS
BSP,NSR,SSW,DRY,DAWN,SINGLE,NO,FOG,NRES,CARS TRUCKS
RAD,OSR,SSW,DRY,DAY,MULTI,LIGHT,FINE,NRES,CARS TRUCKS
TIN,OSR,TAI,DRY,DAY,MULTI,MODERATE,FINE,RES,CARS TRUCKS
BSP,FRNT,SSW,DRY,DAY,SINGLE,MODERATE,FINE,NRES,ROA
BSP,OSR,TAI,DRY,DAY,BUS,MODERATE,FINE,RES,CARS TRUCKS
RAD,OSR,TBO,DRY,DAY,MULTI,LIGHT,FINE,NRES,CARS TRUCKS
BSP,NSR,SSW,DRY,DAY,SINGLE,HEAVY,FINE,NRES,EMP
BSP,NSR,SSW,DRY,DAY,BUS,LIGHT,FINE,RES,EMP
RAD,NSM,SSW,DRY,NIGHT,MULTI,LIGHT,FINE,RES,EMP
RBT,OSM,SSW,DRY,DAY,SINGLE,NO,FINE,RES,EMP
BSP,MIR,SSW,DRY,DAY,MULTI,LIGHT,FINE,RES,CARS TRUCKS
RAD,MIR,SSW,DRY,DAY,SINGLE,LIGHT,FINE,RES,EMP
BSP,NSR,HON,DRY,NIGHT,MULTI,LIGHT,FINE,RES,EMP
RAD,MIR,SSW,DRY,DAY,MULTI,MODERATE,FINE,NRES,CARS TRUCKS
XRD,FRNT,TBO,DRY,DAY,SINGLE,LIGHT,FINE,NRES,CARS TRUCKS
RAD,OSF,SSW,DRY,DAY,SINGLE,LIGHT,FINE,NRES,CARS TRUCKS
RAD,OSF,SSW,DRY,DAY,SINGLE,LIGHT,FINE,RES,EMP
RAD,OSM,SSW,DRY,DAY,SINGLE,EXTREME,FINE,RES,CARS TRUCKS
RAD,FRNT,SSW,DRY,DAY,MULTI,MODERATE,FINE,RES,EMP
XRD,FRNT,BTMO,WET,DUSK,SINGLE,MODERATE,RAIN,RES,EMP
RAD,MIR,HON,WET,DAY,SINGLE,MODERATE,RAIN,RES,EMP
RAD,OSR,SSW,DRY,DAY,SINGLE,LIGHT,FINE,PEND,EMP
BSP,NSM,SSW,DRY,NIGHT,SINGLE,NO,FINE,RES,EMP
RAD,OSM,SSW,DRY,DAY,SINGLE,LIGHT,FINE,NRES,EMP
XRD,NSF,SSW,DRY,DAY,SINGLE,NO,FINE,NRES,EMP
TIN,OSM,SSW,DRY,DAY,SINGLE,LIGHT,FINE,NRES,EMP
RAD,NSR,N2T,DRY,DAY,MULTI,HEAVY,FINE,NRES,CARS TRUCKS
RAD,OSR,N2T,WET,DAY,MULTI,LIGHT,RAIN,NRES,CARS TRUCKS
BSP,OSR,N2T,DRY,DAY,SINGLE,LIGHT,FINE,UN3PAR,ROA
TIN,NSR,ROO,DRY,NIGHT,SINGLE,LIGHT,FINE,RES,CARS TRUCKS
RAD,OSR,SSW,DRY,DAY,SINGLE,LIGHT,FINE,NRES,EMP
RAD,OSR,SSW,DRY,DAY,SINGLE,LIGHT,FINE,RES,EMP
BSP,NSM,SSW,DRY,DAY,SINGLE,HEAVY,FINE,RES,EMP
RAD,NSR,SSW,DRY,DAY,SINGLE,NO,FINE,RES,EMP
RAD,WIN,SSW,DRY,NIGHT,SINGLE,NO,FINE,NRES,EMP
TIN,OSF,SSW,DRY,DAY,MULTI,MODERATE,FINE,NRES,EMP
RAD,FRNT,SSW,DRY,DAY,SINGLE,LIGHT,FINE,NRES,EMP
RAD,OSM,SSW,DRY,DAY,SINGLE,NO,FINE,RES,EMP
RAD,FRNT,SSW,DRY,DAY,SINGLE,LIGHT,FINE,NRES,EMP
BSP,MIR,SSW,DRY,DAY,SINGLE,LIGHT,FINE,RES,EMP
RAD,NSR,REVERSING,DRY,DAY,MULTI,LIGHT,FINE,NRES,EMP
RAD,FRNT,SSW,DRY,DUSK,SINGLE,LIGHT,FINE,RES,CYC
RBT,NSM,SSW,DRY,DAY,MULTI,HEAVY,FINE,RES,EMP
RAD,OSF,TAI,DRY,DAY,SINGLE,LIGHT,FINE,NRES,CARS TRUCKS
BSP,NSF,SSW,WET,DAY,BUS,NO,RAIN,RES,EMP
RAD,FRNT,HON,DRY,DAY,MULTI,MODERATE,FINE,NRES,CARS TRUCKS
BSP,OSF,SSW,WET,DAY,MULTI,MODERATE,RAIN,NRES,ROA
RAD,OSM,SSW,DRY,DAY,SINGLE,LIGHT,FINE,RES,EMP
BSP,WSRE,REVERSING,DRY,DAY,BUS,NO,FINE,NRES,CARS TRUCKS
RAD,MIR,SSW,DRY,DAY,SINGLE,LIGHT,FINE,NRES,EMP
XRD,OSR,TBO,DRY,NIGHT,MULTI,HEAVY,FINE,NRES,EMP
BSP,NSR,SSW,DRY,DAY,MULTI,MODERATE,FINE,RES,EMP
RAD,NSR,SSW,DRY,DAY,SINGLE,LIGHT,FINE,RES,CARS TRUCKS
RAD,OSR,SSW,DRY,DAY,SINGLE,NO,FINE,RES,CARS TRUCKS
RAD,MIR,SSW,DRY,DAY,SINGLE,LIGHT,FINE,UN3PAR,ROA
RAD,OSR,SSW,DRY,DAY,SINGLE,NO,FINE,RES,EMP
TIN,NSM,SSW,DRY,NIGHT,SINGLE,NO,FINE,RES,BUS - OTHER
RAD,OSR,SSW,DRY,DAY,SINGLE,HEAVY,FINE,NRES,CARS TRUCKS
RAD,OSM,SSW,DRY,DAY,MULTI,HEAVY,FINE,RES,BUS - OTHER
BSP,MIR,SSW,WET,DUSK,SINGLE,LIGHT,RAIN,RES,EMP
RAD,OSR,TBO,DRY,DAWN,MULTI,LIGHT,FOG,RES,EMP
RAD,FRNT,N2T,SLIP,DAWN,MULTI,HEAVY,FOG,RES,EMP
RAD,NSR,SSW,DRY,DAY,SINGLE,LIGHT,FINE,NRES,CARS TRUCKS
RAD,NSR,SSW,DRY,DAY,SINGLE,LIGHT,FINE,NRES,EMP
RAD,OSM,SSW,DRY,DAY,MULTI,LIGHT,FINE,NRES,CARS TRUCKS
RAD,NSM,SSW,DRY,DAY,MULTI,HEAVY,FINE,NRES,EMP
RAD,WSRE,SSW,DRY,DAWN,SINGLE,MODERATE,FINE,UN3PAR,NONPOW
RAD,NSR,SSW,DRY,DAY,SINGLE,LIGHT,FINE,INCIDENT,CARS TRUCKS
BSP,OSR,SSW,DRY,DAY,MULTI,HEAVY,FINE,NRES,EMP
BSP,NSR,SSW,DRY,DAY,MULTI,LIGHT,FINE,RES,CARS TRUCKS
RAD,WIN,SSW,DRY,DAWN,MULTI,MODERATE,FINE,NRES,ROAD RAGE
BSP,OSM,SSW,DRY,NIGHT,SINGLE,NO,FOG,RES,CARS TRUCKS
RAD,OSF,SSW,DRY,DAY,MULTI,LIGHT,FINE,INCIDENT,PL&EQ
XRD,FRNT,HON,DRY,DAY,SINGLE,LIGHT,FINE,NRES,CARS TRUCKS
TIN,NSF,N2T,DRY,DAY,MULTI,HEAVY,FINE,RES,CARS TRUCKS
RAD,OSR,SSW,DRY,NIGHT,MULTI,LIGHT,FINE,RES,EMP
RAD,OSF,N2T,DRY,DAY,SINGLE,LIGHT,FINE,RES,EMP
RAD,NSF,SSW,DRY,DAY,MULTI,MODERATE,FINE,NRES,CARS TRUCKS
BSP,NSR,SSW,DRY,DAY,SINGLE,LIGHT,FINE,RES,EMP
BSP,NSR,SSW,DRY,DAY,SINGLE,HEAVY,FINE,NRES,CARS TRUCKS
BSP,REAR,N2T,WET,NIGHT,MULTI,HEAVY,RAIN,NRES,GEN
RAD,OSR,SSW,DRY,DAY,MULTI,HEAVY,FINE,RES,EMP
TIN,NSR,SSW,DRY,STREET,SINGLE,NO,FINE,UN3PAR,PAS
RAD,MIR,SSW,DRY,DUSK,SINGLE,MODERATE,SUN,RES,EMP
BSP,NSR,SSW,DRY,DAY,SINGLE,LIGHT,FINE,RES,EMP
RAD,NSR,SSW,DRY,DAY,SINGLE,LIGHT,FINE,NRES,CARS TRUCKS
BSP,NSM,SSW,DRY,DAY,SINGLE,LIGHT,FINE,RES,EMP
RAD,FRNT,TBO,DRY,DAY,BUS,LIGHT,FINE,NRES,EMP
RAD,NSR,SSW,DRY,DAY,SINGLE,LIGHT,FINE,RES,EMP
RAD,NSR,SSW,DRY,DAY,MULTI,HEAVY,FINE,NRES,CARS TRUCKS
RAD,OSR,TAI,DRY,DAY,BUS,MODERATE,FINE,RES,EMP
RAD,NSR,SSW,DRY,DAY,SINGLE,LIGHT,FINE,NRES,EMP
RAD,OSR,SSW,DRY,DAY,SINGLE,LIGHT,FINE,NRES,EMP
RAD,NSR,SSW,DRY,DAY,SINGLE,LIGHT,FINE,RES,EMP
RBT,OSM,SSW,DRY,DAY,MULTI,HEAVY,FINE,NRES,ROA
RAD,NSR,SSW,DRY,DAY,SINGLE,LIGHT,FINE,INCIDENT,GEN
RAD,NSM,SSW,DRY,DAY,SINGLE,LIGHT,FINE,NRES,EMP
RAD,FRNT,HON,SLIP,DAY,SINGLE,LIGHT,FINE,RES,BUS - OTHER
TIN,OSM,SSW,DRY,DAY,MULTI,HEAVY,FINE,NRES,BUS - OTHER
TIN,NSR,SSW,DRY,NIGHT,MULTI,LIGHT,FINE,RES,CARS TRUCKS
RAD,OSM,SSW,DRY,DAY,MULTI,LIGHT,FINE,NRES,EMP
BSP,OSR,SSW,DRY,DAY,SINGLE,MODERATE,FINE,NRES,ROA
BSP,REAR,N2T,DRY,DAY,MULTI,LIGHT,FINE,NRES,CARS TRUCKS
RAD,FRNT,HON,DRY,DAY,MULTI,LIGHT,FINE,RES,BUS - OTHER
BSP,MIR,SSW,DRY,DAY,MULTI,HEAVY,FINE,RES,EMP
RAD,REAR,SSW,DRY,DAY,SINGLE,LIGHT,FINE,NRES,EMP
RAD,NSF,SSW,DRY,DAY,SINGLE,LIGHT,FINE,NRES,EMP
