location_code,damage_code,collision_code,road_code,light_code,road_type_code,traffic_code,weather_code,emp_liability_code,kpi_cause_code
RAD,OSM,SSW,WET,DAY,MULTI,LIGHT,RAIN,4,CARS TRUCKS
RAD,OSF,SSW,DRY,DAY,BUS,MODERATE,FINE,1,CARS TRUCKS
RAD,NSM,SSW,DRY,DAWN,BUS,HEAVY,FINE,4,EMP
RAD,OSR,SSW,DRY,DAY,SINGLE,MODERATE,FINE,1,CARS TRUCKS
RAD,FRNT,HON,DRY,DAY,SINGLE,LIGHT,FINE,1,GEN
BSP,WSRE,SSW,DRY,NIGHT,SINGLE,NO,FINE,0,GEN
BSP,NSF,HON,DRY,DAWN,SINGLE,NO,FINE,4,EMP
BSP,OSM,SSW,DRY,DAY,BUS,NO,FINE,4,OTH
XRD,NSF,SSW,DRY,DAY,MULTI,HEAVY,FINE,1,CARS TRUCKS
TIN,OSR,SSW,DRY,DUSK,MULTI,LIGHT,FINE,4,EMP
BSP,MIR,SSW,DRY,DUSK,SINGLE,LIGHT,FINE,4,EMP
RAD,OSF,SSW,WET,DAY,MULTI,HEAVY,RAIN,5,CARS TRUCKS
RAD,NSR,BTMO,DRY,DAWN,MULTI,LIGHT,FINE,4,BUS - OTHER
BSP,REAR,N2T,DRY,DAY,BUS,LIGHT,FINE,1,CARS TRUCKS
XRD,NSF,BTMO,DRY,DAY,MULTI,LIGHT,FINE,4,EMP
RAD,REAR,N2T,WET,DUSK,MULTI,EXTREME,FINE,1,CARS TRUCKS
RAD,TOPR,SSW,DRY,DAY,SINGLE,LIGHT,FINE,3,EMP
RAD,OSR,SSW,DRY,DAY,SINGLE,EXTREME,FINE,4,EMP
RAD,OSF,SSW,WET,DAY,MULTI,MODERATE,RAIN,1,EMP
RBT,WSRE,BTMO,DRY,NIGHT,SINGLE,LIGHT,FINE,4,EMP
BSP,REAR,N2T,WET,DAY,MULTI,MODERATE,RAIN,5,CARS TRUCKS
RAD,NSR,TAI,DRY,DAY,SINGLE,LIGHT,SUN,4,EMP
RAD,REAR,TBO,DRY,DAY,SINGLE,LIGHT,FINE,5,EMP
BSP,OSF,SSW,DRY,DAY,MULTI,LIGHT,FINE,5,CARS TRUCKS
BSP,OSM,SSW,DRY,DAY,BUS,LIGHT,FINE,4,CARS TRUCKS
RAD,NSM,SSW,DRY,NIGHT,MULTI,NO,FINE,5,CARS TRUCKS
RAD,REAR,REVERSING,DRY,NIGHT,SINGLE,MODERATE,FINE,4,EMP
RAD,OSM,SSW,DRY,DAY,MULTI,HEAVY,FINE,4,EMP
RBT,NSF,TBO,DRY,DAY,SINGLE,LIGHT,FINE,1,CARS TRUCKS
XRD,OSF,TBO,DRY,DAY,SINGLE,EXTREME,FINE,4,GEN
RAD,OSM,SSW,WET,DAY,SINGLE,HEAVY,RAIN,4,EMP
RAD,TOPF,SSW,DRY,DAY,SINGLE,LIGHT,FINE,4,EMP
XRD,OSF,TBO,DRY,NIGHT,MULTI,LIGHT,FINE,1,EMP
TIN,NSM,SSW,WET,DUSK,SINGLE,HEAVY,FINE,4,EMP
RBT,NSM,SSW,DRY,DAY,MULTI,LIGHT,FINE,4,EMP
BSP,NSF,SSW,DRY,DAY,MULTI,HEAVY,FINE,4,BUS - OTHER
RAD,NSR,TAI,WET,DAY,MULTI,LIGHT,RAIN,4,CARS TRUCKS
RAD,OSR,SSW,WET,NIGHT,MULTI,MODERATE,FINE,4,EMP
RAD,NSR,SSW,WET,DAY,MULTI,HEAVY,RAIN,1,CARS TRUCKS
RAD,REAR,SSW,DRY,DAY,SINGLE,LIGHT,FINE,6,OTH
RAD,NSM,SSW,DRY,DAY,SINGLE,HEAVY,FINE,4,BUS - OTHER
XRD,OSR,SSW,DRY,DAY,SINGLE,LIGHT,FINE,4,EMP
RAD,REAR,N2T,DRY,DAY,SINGLE,NO,FINE,1,CARS TRUCKS
RAD,NSR,SSW,DRY,DAY,SINGLE,LIGHT,FINE,0,PAS
BSP,FRNT,ROO,DRY,DAY,SINGLE,MODERATE,FINE,4,CARS TRUCKS
RAD,OSF,TBO,DRY,DAY,BUS,HEAVY,FINE,1,CARS TRUCKS
RAD,NSF,SSW,DRY,DAY,MULTI,LIGHT,FINE,1,GEN
BSP,TOPF,SSW,DRY,DAY,BUS,LIGHT,FINE,4,EMP
BSP,NSR,TAI,DRY,DAY,BUS,HEAVY,FINE,4,CARS TRUCKS
BSP,OSR,N2T,DRY,DAY,BUS,LIGHT,FINE,4,EMP
BSP,OSR,REVERSING,DRY,DAY,BUS,NO,FINE,4,BUS - OTHER
TIN,NSF,TBO,WET,NIGHT,MULTI,HEAVY,RAIN,4,CARS TRUCKS
TIN,MIR,SSW,DRY,DAY,MULTI,MODERATE,FINE,5,CARS TRUCKS
RAD,REAR,BTMO,DRY,DAY,SINGLE,LIGHT,FINE,4,EMP
RAD,NSR,N2T,DRY,DAY,MULTI,LIGHT,FINE,4,EMP
BSP,MIR,SSW,WET,DAY,SINGLE,MODERATE,RAIN,4,BUS - OTHER
RAD,NSM,TBO,DRY,DAY,SINGLE,HEAVY,FOG,1,CARS TRUCKS
RAD,NSM,SSW,DRY,DAY,SINGLE,NO,FINE,1,CARS TRUCKS
BSP,NSR,REVERSING,DRY,DAY,SINGLE,LIGHT,FINE,4,BUS - OTHER
BSP,FRNT,TBO,DRY,DUSK,BUS,MODERATE,FINE,4,BUS - OTHER
RAD,OSF,SSW,DRY,DAY,MULTI,MODERATE,FINE,1,EMP
RAD,REAR,BTMO,DRY,DAY,MULTI,LIGHT,FINE,4,BUS - OTHER
BSP,NSF,SSW,DRY,DAY,SINGLE,HEAVY,FINE,1,CARS TRUCKS
RAD,OSR,SSW,DRY,DAY,MULTI,NO,FINE,1,CARS TRUCKS
XRD,NSR,TAI,WET,DUSK,MULTI,HEAVY,RAIN,4,EMP
DEPOT,FRNT,N2T,DRY,DAY,SINGLE,LIGHT,FINE,4,EMP
RAD,NSR,SSW,DRY,NIGHT,MULTI,LIGHT,FINE,5,CARS TRUCKS
RAD,OSR,SSW,DRY,DAY,SINGLE,MODERATE,FINE,4,BUS - OTHER
RAD,NSF,SSW,DRY,DUSK,MULTI,LIGHT,FINE,1,CARS TRUCKS
XRD,NSR,SSW,DRY,DAY,SINGLE,NO,FINE,4,BUS - OTHER
XRD,OSR,TAI,DRY,DAY,MULTI,MODERATE,FINE,4,CARS TRUCKS
RBT,OSR,TBO,DRY,DUSK,SINGLE,MODERATE,FINE,1,CARS TRUCKS
XRD,NSM,SSW,SLIP,DAY,SINGLE,MODERATE,RAIN,4,EMP
RAD,WSRE,BTMO,DRY,NIGHT,MULTI,LIGHT,FINE,5,EMP
BSP,NSM,SSW,WET,DAY,MULTI,MODERATE,RAIN,5,EMP
BSP,MIR,HON,DRY,NIGHT,SINGLE,LIGHT,FINE,4,EMP
RAD,FRNT,TAI,DRY,DAY,MULTI,LIGHT,FINE,5,CARS TRUCKS
RAD,OSM,SSW,DRY,DAY,SINGLE,LIGHT,FINE,0,BUS - OTHER
RAD,OSR,SSW,DRY,DAY,SINGLE,LIGHT,FINE,1,GEN
BSP,REAR,REVERSING,DRY,DAY,BUS,NO,FINE,4,EMP
BSP,NSR,SSW,DRY,DAY,SINGLE,EXTREME,FINE,4,EMP
RBT,NSR,ROO,DRY,DAY,SINGLE,NO,FINE,4,EMP
RAD,OSR,SSW,WET,DAY,MULTI,MODERATE,RAIN,1,CARS TRUCKS
BSP,OSR,SSW,DRY,DAY,SINGLE,LIGHT,FINE,4,BUS - OTHER
RAD,REAR,REVERSING,WET,DUSK,SINGLE,HEAVY,RAIN,4,OTH
RAD,WSRE,SSW,DRY,DAY,SINGLE,LIGHT,FINE,5,EMP
RAD,OSF,SSW,DRY,DAY,MULTI,HEAVY,FINE,5,EMP
RAD,NSF,TBO,DRY,DAWN,SINGLE,NO,FINE,1,CARS TRUCKS
BSP,REAR,N2T,DRY,DAY,MULTI,MODERATE,FINE,1,EMP
XRD,OSR,TAI,DRY,DAY,MULTI,HEAVY,FINE,5,ROA
RAD,NSR,SSW,DRY,NIGHT,MULTI,LIGHT,FINE,0,BUS - OTHER
BSP,NSR,TAI,DRY,DAY,BUS,MODERATE,FINE,4,BUS - OTHER
RAD,FRNT,N2T,WET,DAY,MULTI,HEAVY,RAIN,4,EMP
BSP,NSR,TBO,DRY,NIGHT,MULTI,LIGHT,FINE,1,CARS TRUCKS
BSP,NSR,TBO,DRY,DAWN,MULTI,LIGHT,FINE,1,CARS TRUCKS
RAD,NSF,SSW,DRY,NIGHT,MULTI,LIGHT,FINE,1,EMP
XRD,NSR,REVERSING,DRY,DAY,SINGLE,LIGHT,FINE,4,EMP
BSP,OSR,SSW,DRY,DAY,SINGLE,LIGHT,FINE,1,EMP
RAD,NSF,N2T,DRY,DAY,SINGLE,HEAVY,FINE,4,EMP
BSP,TOPF,ROO,DRY,NIGHT,SINGLE,MODERATE,FINE,4,CARS TRUCKS
BSP,NSR,TBO,DRY,DAY,MULTI,MODERATE,FINE,1,CARS TRUCKS
BSP,NSF,SSW,DRY,DAY,MULTI,LIGHT,FINE,1,EMP
RAD,NSR,SSW,DRY,DAY,SINGLE,EXTREME,FINE,4,EMP
RAD,REAR,REVERSING,DRY,DAY,BUS,LIGHT,FINE,4,EMP
RBT,OSF,SSW,DRY,DAY,SINGLE,NO,FINE,4,EMP
RAD,FRNT,SSW,DRY,DAY,MULTI,MODERATE,FINE,5,EMP
TIN,MIR,SSW,DRY,DAY,MULTI,LIGHT,FINE,4,EMP
BSP,NSF,SSW,WET,NIGHT,MULTI,LIGHT,RAIN,4,EMP
RAD,OSF,SSW,DRY,DAY,SINGLE,LIGHT,FINE,4,BUS - OTHER
BSP,OSF,SSW,DRY,DAY,BUS,MODERATE,FINE,1,EMP
RAD,NSM,SSW,DRY,DAY,MULTI,MODERATE,FINE,1,CARS TRUCKS
RAD,FRNT,REVERSING,DRY,DAY,SINGLE,LIGHT,FINE,1,CARS TRUCKS
RAD,OSR,REVERSING,DRY,DAY,SINGLE,LIGHT,FINE,4,BUS - OTHER
RAD,FRNT,BTMO,DRY,NIGHT,MULTI,MODERATE,FINE,0,EMP
RAD,WSRE,SSW,DRY,DAY,SINGLE,LIGHT,FINE,0,EMP
RAD,NSF,N2T,DRY,NIGHT,MULTI,LIGHT,FINE,5,EMP
RAD,NSF,BTMO,WET,NIGHT,MULTI,LIGHT,RAIN,0,ENV
BSP,NSF,N2T,DRY,DAY,BUS,MODERATE,FINE,4,BUS - OTHER
RAD,FRNT,SSW,DRY,DAWN,SINGLE,LIGHT,FINE,4,EMP
BSP,REAR,SSW,DRY,DAY,SINGLE,NO,FINE,4,EMP
RAD,NSR,REVERSING,WET,DAY,SINGLE,LIGHT,RAIN,1,CARS TRUCKS
XRD,OSF,SSW,DRY,DAY,MULTI,MODERATE,FINE,4,EMP
RAD,NSM,SSW,DRY,DAY,SINGLE,LIGHT,FINE,0,CARS TRUCKS
RAD,WSRE,BTMO,DRY,DAY,SINGLE,LIGHT,FINE,0,EMP
RAD,FRNT,N2T,DRY,DUSK,MULTI,MODERATE,FINE,0,CARS TRUCKS
BSP,NSM,SSW,DRY,DAY,BUS,NO,FINE,4,BUS - OTHER
XRD,NSM,SSW,DRY,DAY,SINGLE,LIGHT,FINE,4,BUS - OTHER
RAD,OSR,SSW,WET,DAY,SINGLE,MODERATE,RAIN,5,CARS TRUCKS
RBT,OSR,REVERSING,DRY,DAY,SINGLE,MODERATE,FINE,4,EMP
XRD,NSF,HON,DRY,DAY,SINGLE,NO,FINE,1,CARS TRUCKS
RAD,OSR,TAI,DRY,DAY,MULTI,EXTREME,FINE,4,EMP
TIN,OSM,SSW,WET,NIGHT,SINGLE,NO,RAIN,4,EMP
BSP,NSM,SSW,DRY,DAY,MULTI,NO,FINE,5,GEN
RAD,FRNT,ROO,DRY,DAY,SINGLE,LIGHT,FINE,0,OTH
BSP,NSF,REVERSING,DRY,DAY,MULTI,LIGHT,FINE,1,CARS TRUCKS
RAD,FRNT,REVERSING,DRY,DAY,SINGLE,NO,FINE,1,CARS TRUCKS
XRD,FRNT,SSW,DRY,DUSK,SINGLE,LIGHT,FINE,4,EMP
RAD,FRNT,SSW,DRY,NIGHT,MULTI,LIGHT,FINE,4,EMP
BSP,TOPM,ROO,DRY,DAY,SINGLE,LIGHT,FINE,4,CARS TRUCKS
TIN,OSM,SSW,DRY,DAY,MULTI,LIGHT,FINE,4,EMP
RAD,OSM,SSW,DRY,DAY,MULTI,LIGHT,FINE,4,EMP
RAD,NSR,SSW,DRY,DAY,MULTI,LIGHT,FINE,1,EMP
RAD,NSR,SSW,DRY,DUSK,MULTI,LIGHT,FINE,1,EMP
RAD,NSF,TBO,WET,DAY,SINGLE,MODERATE,RAIN,1,CARS TRUCKS
RAD,WSRE,SSW,DRY,DAY,MULTI,LIGHT,FINE,0,EMP
RAD,NSR,TBO,DRY,DAY,BUS,NO,FINE,1,CARS TRUCKS
RAD,OSR,SSW,WET,DAY,SINGLE,HEAVY,FINE,4,EMP
XRD,NSR,TAI,DRY,NIGHT,MULTI,LIGHT,FINE,4,BUS - OTHER
BSP,NSF,SSW,DRY,DAWN,MULTI,HEAVY,FINE,4,EMP
RAD,NSM,SSW,DRY,DAY,SINGLE,LIGHT,FINE,1,CARS TRUCKS
RAD,OSR,SSW,DRY,DAY,MULTI,HEAVY,FINE,1,CARS TRUCKS
BSP,OSR,SSW,DRY,DAY,MULTI,HEAVY,FINE,1,ROA
RAD,WSRE,BTMO,DRY,DAY,MULTI,LIGHT,FOG,0,OTH
TIN,MIR,SSW,DRY,DAY,MULTI,MODERATE,FINE,1,CARS TRUCKS
XRD,MIR,SSW,WET,DAY,MULTI,MODERATE,RAIN,5,CARS TRUCKS
TIN,NSM,SSW,DRY,DAY,SINGLE,MODERATE,FINE,4,EMP
RAD,NSF,N2T,WET,NIGHT,SINGLE,NO,RAIN,1,CARS TRUCKS
RAD,OSR,SSW,DRY,DUSK,MULTI,HEAVY,FINE,1,CARS TRUCKS
RBT,FRNT,SSW,DRY,DAY,SINGLE,HEAVY,FINE,4,EMP
DEPOT,NSF,SSW,DRY,DAY,SINGLE,LIGHT,FINE,4,EMP
RAD,OSR,SSW,DRY,DAY,BUS,NO,FINE,1,CARS TRUCKS
TIN,NSR,SSW,DRY,DAY,SINGLE,LIGHT,FINE,4,BUS - OTHER
BSP,OSF,SSW,DRY,DAY,MULTI,MODERATE,FINE,1,CARS TRUCKS
BSP,MIR,HON,DRY,DAY,BUS,NO,FINE,4,EMP
BSP,MIR,HON,DRY,DAY,SINGLE,NO,FINE,4,EMP
RAD,NSR,SSW,DRY,NIGHT,MULTI,LIGHT,FINE,4,EMP
XRD,NSF,SSW,WET,DAY,MULTI,MODERATE,RAIN,4,EMP
RAD,OSF,SSW,WET,NIGHT,MULTI,MODERATE,FINE,5,CARS TRUCKS
RAD,NSR,TAI,DRY,DAWN,SINGLE,LIGHT,FINE,4,EMP
BSP,NSR,SSW,SLIP,DAY,SINGLE,LIGHT,RAIN,1,CARS TRUCKS
BSP,FRNT,SSW,DRY,DAY,SINGLE,LIGHT,SUN,1,EMP
RAD,OSR,SSW,DRY,DAY,MULTI,HEAVY,FINE,1,ROA
RAD,NSR,TAI,DRY,DUSK,SINGLE,MODERATE,FINE,4,EMP
RAD,WIN,SSW,WET,NIGHT,SINGLE,NO,RAIN,1,EMP
BSP,MIR,SSW,DRY,NIGHT,SINGLE,LIGHT,FINE,4,EMP
XRD,NSR,TBO,DRY,DAY,SINGLE,LIGHT,FINE,1,GEN
BSP,NSM,SSW,DRY,DAWN,SINGLE,LIGHT,FINE,4,EMP
RAD,OSF,TBO,WET,NIGHT,MULTI,MODERATE,FINE,1,CARS TRUCKS
RAD,OSM,SSW,DRY,NIGHT,SINGLE,HEAVY,FINE,4,CARS TRUCKS
XRD,NSR,TBO,DRY,DAY,SINGLE,LIGHT,FINE,1,EMP
RAD,FRNT,SSW,WET,DUSK,SINGLE,HEAVY,RAIN,4,EMP
BSP,NSR,SSW,WET,DUSK,MULTI,HEAVY,RAIN,4,EMP
XRD,OSR,SSW,DRY,DAY,MULTI,LIGHT,FINE,4,CARS TRUCKS
RBT,NSR,SSW,DRY,DAY,SINGLE,NO,FINE,4,EMP
RBT,MIR,SSW,DRY,DAY,MULTI,MODERATE,FINE,1,ROA
RAD,REAR,N2T,DRY,DAY,MULTI,HEAVY,FINE,1,EMP
DEPOT,NSM,SSW,WET,DAY,SINGLE,MODERATE,RAIN,4,BUS - OTHER
BSP,FRNT,SSW,DRY,DAWN,SINGLE,NO,FINE,4,EMP
RAD,NSM,SSW,DRY,DAY,BUS,NO,FINE,4,EMP
BSP,TOPF,HON,DRY,DAY,MULTI,HEAVY,FINE,4,CARS TRUCKS
BSP,REAR,N2T,DRY,DAY,SINGLE,LIGHT,FINE,2,CARS TRUCKS
XRD,REAR,N2T,DRY,DAY,MULTI,HEAVY,FINE,1,EMP
TIN,OSR,TAI,DRY,DAY,SINGLE,MODERATE,FINE,4,EMP
RAD,OSR,SSW,DRY,DAY,SINGLE,HEAVY,FINE,1,EMP
RAD,OSM,SSW,DRY,DAWN,MULTI,HEAVY,FINE,1,EMP
BSP,REAR,N2T,DRY,DUSK,MULTI,MODERATE,FINE,1,CARS TRUCKS
RAD,FRNT,HON,DRY,DAY,SINGLE,NO,FINE,4,EMP
TIN,NSF,SSW,DRY,DAWN,SINGLE,LIGHT,FINE,4,EMP
TIN,NSF,N2T,DRY,DAY,MULTI,HEAVY,FINE,4,EMP
RAD,MIR,SSW,WET,DAWN,MULTI,HEAVY,RAIN,5,ROA
BSP,NSM,SSW,DRY,DAY,MULTI,HEAVY,FINE,4,EMP
BSP,NSR,REVERSING,DRY,DAY,BUS,NO,FINE,1,CARS TRUCKS
RAD,NSM,TBO,DRY,DAY,SINGLE,LIGHT,FINE,1,EMP
BSP,REAR,REVERSING,DRY,DAY,SINGLE,LIGHT,FINE,4,EMP
RAD,NSM,SSW,DRY,DAY,SINGLE,MODERATE,FINE,0,ENV
RAD,MIR,SSW,DRY,DAY,MULTI,LIGHT,FINE,5,EMP
RAD,REAR,N2T,DRY,STREET,MULTI,NO,FINE,1,EMP
RAD,NSR,SSW,WET,DAY,MULTI,MODERATE,FINE,4,EMP
RAD,FRNT,HON,WET,DAWN,MULTI,LIGHT,FINE,4,CARS TRUCKS
BSP,NSR,TAI,DRY,DUSK,SINGLE,NO,FINE,4,EMP
XRD,NSF,HON,DRY,DAY,SINGLE,HEAVY,FINE,1,GEN
TIN,OSM,SSW,DRY,DAY,SINGLE,HEAVY,FINE,4,EMP
RAD,REAR,SSW,DRY,DAY,SINGLE,HEAVY,FINE,4,EMP
RBT,OSM,SSW,DRY,DAY,SINGLE,MODERATE,FINE,4,EMP
RAD,FRNT,SSW,WET,DAY,MULTI,LIGHT,FINE,4,EMP
RAD,OSR,SSW,DRY,DAY,SINGLE,LIGHT,FINE,5,EMP
RAD,NSR,REVERSING,DRY,DUSK,SINGLE,LIGHT,FINE,4,CARS TRUCKS
TIN,REAR,SSW,DRY,DAY,SINGLE,MODERATE,FINE,1,EMP
RBT,FRNT,TBO,DRY,DAY,SINGLE,NO,SUN,4,EMP
XRD,NSM,SSW,DRY,DAY,MULTI,HEAVY,FINE,4,CARS TRUCKS
RAD,NSF,HON,DRY,DAY,SINGLE,MODERATE,FINE,4,EMP
BSP,NSR,SSW,DRY,DAY,SINGLE,LIGHT,FINE,1,EMP
XRD,NSF,SSW,DRY,NIGHT,MULTI,HEAVY,FINE,4,EMP
BSP,OSR,TAI,DRY,NIGHT,SINGLE,NO,FINE,4,EMP
RBT,FRNT,HON,DRY,DAY,SINGLE,NO,FINE,4,EMP
RAD,NSF,SSW,DRY,DUSK,MULTI,LIGHT,FINE,1,EMP
RAD,FRNT,N2T,DRY,DAY,MULTI,HEAVY,FINE,4,BUS BRAKING
BSP,OSF,SSW,DRY,DAY,BUS,NO,FINE,1,CARS TRUCKS
RAD,FRNT,HON,DRY,DAY,SINGLE,LIGHT,FINE,1,CARS TRUCKS
RAD,NSF,N2T,WET,DAY,MULTI,MODERATE,RAIN,4,EMP
RBT,OSM,SSW,DRY,DAY,MULTI,LIGHT,FINE,1,EMP
RAD,FRNT,N2T,WET,NIGHT,MULTI,MODERATE,RAIN,4,EMP
XRD,NSR,SSW,DRY,DUSK,SINGLE,NO,FINE,4,EMP
RAD,FRNT,N2T,DRY,DAY,MULTI,LIGHT,FINE,0,EMP
BSP,MIR,SSW,DRY,DAY,MULTI,HEAVY,FINE,5,ROA
TIN,WSRE,SSW,DRY,NIGHT,SINGLE,NO,FINE,4,EMP
RAD,NSF,SSW,WET,DAY,MULTI,LIGHT,RAIN,0,ENV
BSP,OSF,SSW,DRY,DAY,MULTI,LIGHT,FINE,1,ROA
RAD,NSF,SSW,WET,DUSK,SINGLE,MODERATE,RAIN,0,OTH
RAD,FRNT,SSW,DRY,DAY,BUS,MODERATE,FINE,4,OTH
RAD,NSR,SSW,DRY,STREET,MULTI,MODERATE,FINE,4,EMP
BSP,NSR,TAI,DRY,DUSK,MULTI,NO,FINE,4,EMP
BSP,NSR,TAI,DRY,DAY,SINGLE,LIGHT,FINE,1,BUS - OTHER
RAD,FRNT,TBO,DRY,DAY,SINGLE,NO,FINE,1,EMP
RAD,OSR,SSW,DRY,NIGHT,MULTI,LIGHT,FINE,1,CARS TRUCKS
RAD,NSR,SSW,DRY,DAWN,SINGLE,LIGHT,FINE,0,OTH
RAD,FRNT,N2T,DRY,DAY,MULTI,LIGHT,FINE,4,BUS BRAKING
BSP,REAR,N2T,DRY,DAY,MULTI,MODERATE,FINE,1,ROA
BSP,NSR,N2T,DRY,DAY,SINGLE,LIGHT,FINE,1,GEN
BSP,FRNT,SSW,DRY,DAY,SINGLE,LIGHT,FINE,0,OTH
XRD,FRNT,HON,DRY,DAY,MULTI,EXTREME,FINE,4,EMP
RAD,OSR,BTMO,DRY,DAY,SINGLE,LIGHT,FINE,5,EMP
XRD,NSR,SSW,DRY,DAY,SINGLE,HEAVY,FINE,1,ROA
TIN,NSR,SSW,DRY,DAY,SINGLE,HEAVY,FINE,4,EMP
XRD,FRNT,N2T,WET,NIGHT,MULTI,MODERATE,RAIN,4,EMP
RAD,NSR,SSW,WET,DAY,SINGLE,NO,FINE,4,CARS TRUCKS
RAD,MIR,SSW,DRY,DUSK,MULTI,HEAVY,FINE,5,CARS TRUCKS
XRD,NSF,HON,DRY,NIGHT,MULTI,LIGHT,FINE,1,CARS TRUCKS
BSP,OSF,SSW,DRY,NIGHT,MULTI,LIGHT,FINE,1,CARS TRUCKS
BSP,NSR,REVERSING,DRY,NIGHT,SINGLE,NO,FINE,4,CARS TRUCKS
RAD,NSF,SSW,DRY,DAY,SINGLE,LIGHT,FINE,0,GEN
BSP,REAR,SSW,DRY,DUSK,BUS,LIGHT,FINE,1,EMP
XRD,OSF,SSW,DRY,DAY,SINGLE,LIGHT,FINE,1,EMP
BSP,OSF,SSW,DRY,DAY,BUS,NO,FINE,1,EMP
RAD,OSM,SSW,WET,NIGHT,SINGLE,LIGHT,RAIN,4,EMP
RAD,NSF,SSW,DRY,NIGHT,MULTI,LIGHT,FINE,4,CARS TRUCKS
RAD,FRNT,N2T,DRY,NIGHT,MULTI,LIGHT,FINE,4,EMP
RAD,OSR,SSW,DRY,DAWN,MULTI,LIGHT,FINE,4,CARS TRUCKS
BSP,OSR,SSW,WET,DAY,BUS,NO,RAIN,5,CARS TRUCKS
RBT,NSF,SSW,DRY,DAY,MULTI,LIGHT,FINE,4,CARS TRUCKS
BSP,MIR,SSW,DRY,DAY,MULTI,MODERATE,FINE,5,CARS TRUCKS
BSP,MIR,HON,DRY,DAY,SINGLE,MODERATE,FINE,4,EMP
TIN,NSR,SSW,DRY,DAWN,SINGLE,LIGHT,FINE,4,EMP
RAD,NSR,N2T,WET,DAY,MULTI,LIGHT,RAIN,4,EMP
RAD,OSF,HON,DRY,DAY,SINGLE,MODERATE,FINE,4,EMP
BSP,MIR,SSW,DRY,DAY,SINGLE,HEAVY,FINE,1,EMP
RAD,OSR,SSW,DRY,DAY,MULTI,HEAVY,FINE,1,EMP
BSP,TOPF,SSW,DRY,DAY,MULTI,MODERATE,FINE,4,EMP
XRD,FRNT,TBO,SLIP,DAY,SINGLE,MODERATE,FINE,4,EMP
RAD,NSF,SSW,WET,DAY,SINGLE,LIGHT,RAIN,4,EMP
BSP,NSR,HON,DRY,DAY,SINGLE,LIGHT,FINE,2,BUS - OTHER
RAD,NSR,SSW,WET,DAY,SINGLE,HEAVY,RAIN,4,EMP
XRD,MIR,SSW,DRY,DAY,SINGLE,LIGHT,FINE,5,EMP
XRD,NSM,SSW,DRY,DAY,MULTI,MODERATE,FINE,4,EMP
XRD,OSM,SSW,DRY,DAY,SINGLE,HEAVY,FINE,4,EMP
RAD,NSR,TBO,DRY,DAY,SINGLE,LIGHT,FINE,1,EMP
BSP,NSR,TAI,WET,DAY,SINGLE,NO,RAIN,4,EMP
RBT,FRNT,REVERSING,DRY,DAY,SINGLE,LIGHT,FINE,1,CARS TRUCKS
RAD,NSF,SSW,WET,DAY,SINGLE,MODERATE,FINE,4,EMP
BSP,MIR,HON,WET,DAY,SINGLE,LIGHT,RAIN,4,CARS TRUCKS
RBT,OSF,HON,DRY,DAY,SINGLE,NO,FINE,1,EMP
RAD,OSF,SSW,DRY,DAY,SINGLE,NO,FINE,4,EMP
RAD,NSR,SSW,WET,DAY,MULTI,LIGHT,RAIN,5,CARS TRUCKS
BSP,FRNT,SSW,DRY,DAY,SINGLE,MODERATE,FINE,0,EMP
RAD,NSR,BTMO,DRY,DAY,SINGLE,LIGHT,FINE,0,EMP
BSP,NSR,SSW,WET,NIGHT,BUS,NO,FINE,4,CARS TRUCKS
RAD,OSM,SSW,WET,NIGHT,SINGLE,NO,RAIN,4,CARS TRUCKS
BSP,OSR,SSW,DRY,DAY,SINGLE,NO,FINE,2,CARS TRUCKS
XRD,NSR,REVERSING,DRY,DAY,SINGLE,NO,FINE,4,EMP
BSP,NSF,ROO,WET,DUSK,MULTI,HEAVY,RAIN,4,EMP
RAD,REAR,N2T,WET,DAY,MULTI,HEAVY,RAIN,1,ROA
RAD,OSF,SSW,DRY,DAY,MULTI,MODERATE,FINE,4,CARS TRUCKS
TIN,NSM,SSW,DRY,NIGHT,MULTI,LIGHT,FINE,4,EMP
BSP,MIR,ROO,WET,DUSK,SINGLE,MODERATE,RAIN,4,EMP
BSP,FRNT,SSW,WET,NIGHT,BUS,LIGHT,RAIN,0,OTH
XRD,REAR,TAI,DRY,DAY,SINGLE,LIGHT,FINE,4,EMP
RBT,OSR,SSW,DRY,DAY,SINGLE,LIGHT,FINE,4,EMP
RAD,OSR,N2T,DRY,DAY,SINGLE,MODERATE,FINE,1,CARS TRUCKS
TIN,FRNT,HON,DRY,DAY,SINGLE,LIGHT,FINE,4,EMP
XRD,NSR,SSW,WET,DAY,MULTI,MODERATE,RAIN,1,ROA
BSP,OSR,SSW,DRY,NIGHT,SINGLE,NO,FINE,4,ENV
RAD,NSF,SSW,DRY,DAY,SINGLE,NO,FINE,6,OTH
BSP,REAR,N2T,DRY,DAY,MULTI,MODERATE,FINE,4,EMP
RAD,OSF,TBO,DRY,DAY,MULTI,MODERATE,FINE,1,EMP
TIN,REAR,N2T,DRY,DAY,SINGLE,MODERATE,FINE,1,CARS TRUCKS
XRD,NSM,SSW,DRY,DAY,MULTI,LIGHT,FINE,4,EMP
XRD,FRNT,HON,DRY,DAY,SINGLE,MODERATE,FINE,4,EMP
RAD,NSM,SSW,DRY,DAWN,SINGLE,NO,FINE,1,EMP
RAD,OSM,SSW,WET,DAWN,MULTI,LIGHT,RAIN,5,EMP
